standard_cost,avg_unit_price,list_price,rolling_avg_sales_3m,current_month_gross_sales,month_num,current_month_net_sales,product_key,customer_key,current_month_margin_amount,month_cos,year_num,store_id,current_month_order_qty,previous_month_sales,size,sales_growth_previous_period,territory_id,bonus,month_sin
486.7066,469.794,782.99,1012.2941666666666,939.588,12,939.588,30,196,-33.8252,1.0,2006,388,2.0,939.588,60,0.0,1,2000.0,-2.4492935982947064e-16
23.749,38.1,63.5,228.6,228.6,8,228.6,133,479,86.106,-0.5000000000000004,2007,532,6.0,0.0,S,,8,75.0,-0.8660254037844384
23.3722,31.584,52.64,63.168,31.584,11,31.584,176,534,8.2118,0.8660254037844384,2007,1940,1.0,63.168,,-0.5,6,500.0,-0.5000000000000004
30.9334,44.994,74.99,202.473,179.976,2,179.976,121,298,56.2424,0.5000000000000001,2007,1220,4.0,269.964,S,-0.3333333333333333,10,5000.0,0.8660254037844386
747.2002,744.2727,1364.5,744.2727,744.2727,11,744.2727,51,283,-2.9275,0.8660254037844384,2006,976,1.0,0.0,42,,4,2500.0,-0.5000000000000004
38.4923,28.8404,49.99,115.3616,115.3616,8,115.3616,9,110,-38.6076,-0.5000000000000004,2005,1956,4.0,0.0,XL,,4,2000.0,-0.8660254037844384
343.6496,323.994,539.99,1133.979,323.994,2,323.994,227,256,-19.6556,0.5000000000000001,2008,422,1.0,971.982,58,-0.6666666666666666,2,2500.0,0.8660254037844386
1898.0944,2024.994,3374.99,16199.952,10124.97,11,10124.97,43,44,634.498,0.8660254037844384,2005,356,5.0,16199.952,38,-0.375,6,500.0,-0.5000000000000004
30.9334,44.994,74.99,112.485,134.982,2,134.982,121,83,42.1818,0.5000000000000001,2007,1108,3.0,44.994,S,2.0,4,2000.0,0.8660254037844386
3.3623,5.394,8.99,43.152,32.364,11,32.364,141,301,12.1902,0.8660254037844384,2007,1254,6.0,43.152,L,-0.25000000000000006,4,2000.0,-0.5000000000000004
38.4923,28.8404,49.99,201.8828,201.8828,9,201.8828,8,398,-67.5633,-1.8369701987210297e-16,2006,1916,7.0,0.0,L,,6,5150.0,-1.0
10.3125,15.0,25.0,75.0,45.0,10,45.0,117,231,14.0625,0.5000000000000001,2006,982,3.0,75.0,,-0.4,7,985.0,-0.8660254037844386
38.4923,27.879,49.99,262.59481999999997,334.548,8,327.85704,8,63,-134.0506,-0.5000000000000004,2006,794,12.0,355.17846,L,-0.0769230769230769,6,500.0,-0.8660254037844384
601.7437,602.346,1003.91,3011.73,3011.73,7,3011.73,155,460,3.0115,-0.8660254037844388,2007,1404,5.0,0.0,54,,4,2000.0,-0.4999999999999997
8.9866,12.144,20.24,60.72,24.288,10,24.288,202,241,6.3148,0.5000000000000001,2007,1430,2.0,60.72,,-0.6000000000000001,6,5150.0,-0.8660254037844386
77.9176,105.294,175.49,210.588,210.588,7,210.588,199,220,54.7528,-0.8660254037844388,2007,692,2.0,0.0,,,2,2500.0,-0.4999999999999997
199.3757,218.454,364.09,1747.632,1310.724,10,1310.724,165,245,114.4698,0.5000000000000001,2007,1840,6.0,1747.632,40,-0.25000000000000006,6,5150.0,-0.8660254037844386
13.0863,20.1865,34.99,151.3989,100.9325,10,100.9325,5,225,35.501,0.5000000000000001,2006,874,5.0,151.3989,,-0.33333399384011375,4,2000.0,-0.8660254037844386
713.0798,600.2625,1120.49,1500.65625,600.2625,3,600.2625,83,337,-112.8173,6.123233995736766e-17,2007,432,1.0,1200.525,44,-0.5,10,5000.0,1.0
343.6496,323.994,539.99,1295.976,1295.976,7,1295.976,227,224,-78.6224,-0.8660254037844388,2007,792,4.0,0.0,58,,5,6700.0,-0.4999999999999997
486.7066,419.4589,782.99,838.9178,1677.8356,12,1677.8356,36,167,-268.9908,1.0,2005,1358,4.0,838.9178,60,1.0,3,2500.0,-2.4492935982947064e-16
2.9733,4.77,7.95,4.77,23.85,12,23.85,143,616,8.9835,1.0,2007,1890,5.0,4.77,,4.000000000000001,1,3900.0,-2.4492935982947064e-16
38.4923,29.994,49.99,254.949,149.97,1,149.97,8,437,-42.4915,0.8660254037844387,2008,652,5.0,239.952,L,-0.375,4,3550.0,0.49999999999999994
187.1571,202.332,337.22,245.25093333333334,809.328,8,809.328,11,106,60.6996,-0.5000000000000004,2006,1896,4.0,367.8764,44,1.199999782535656,6,5150.0,-0.8660254037844384
486.7066,469.794,782.99,1538.0159666666668,1409.382,8,1409.382,33,63,-50.7378,-0.5000000000000004,2006,794,3.0,1677.8356,48,-0.15999994278342886,6,500.0,-0.8660254037844384
15.6709,22.794,37.99,79.779,45.588,3,45.588,132,137,14.2462,6.123233995736766e-17,2007,752,2.0,68.382,L,-0.33333333333333337,5,6700.0,1.0
13.0863,20.1865,34.99,80.746,60.5595,12,60.5595,1,337,21.3006,1.0,2006,432,3.0,80.746,,-0.24999999999999994,10,5000.0,-2.4492935982947064e-16
343.6496,323.994,539.99,1943.964,1943.964,9,1943.964,247,337,-117.9336,-1.8369701987210297e-16,2007,432,6.0,0.0,48,,10,5000.0,-1.0
1481.9379,1430.442,2384.07,4291.326,4291.326,8,4291.326,219,513,-154.4877,-0.5000000000000004,2007,1304,3.0,0.0,60,,1,3900.0,-0.8660254037844384
15.6709,22.794,37.99,186.54609599999998,159.558,2,159.558,131,46,49.8617,0.5000000000000001,2007,370,7.0,113.97,M,0.39999999999999997,4,2000.0,0.8660254037844386
713.0798,672.294,1120.49,1624.7105,1344.588,12,1344.588,82,132,-81.5716,1.0,2007,672,2.0,672.294,42,1.0,3,4100.0,-2.4492935982947064e-16
1554.9479,1308.9375,2443.35,5890.21875,3926.8125,2,3926.8125,76,41,-738.0312,0.5000000000000001,2007,344,3.0,6544.6875,44,-0.4,2,2500.0,0.8660254037844386
15.6709,18.995,37.99,461.5785,512.865,7,461.5785,131,218,38.4642,-0.8660254037844388,2006,664,27.0,0.0,M,,2,4100.0,-0.4999999999999997
486.7066,419.4589,782.99,838.9178,1677.8356,5,1677.8356,58,89,-268.9908,-0.8660254037844387,2006,1174,4.0,838.9178,62,1.0,1,3500.0,0.49999999999999994
1481.9379,953.628,2384.07,1525.8048,1907.256,9,1525.8048,205,596,-1438.071,-1.8369701987210297e-16,2007,1284,2.0,0.0,50,,10,5000.0,-1.0
486.7066,469.794,782.99,1705.7996333333333,939.588,2,939.588,37,90,-33.8252,0.5000000000000001,2007,1182,2.0,1879.176,44,-0.5,5,6700.0,0.8660254037844386
9.1593,14.694,24.49,28.2578,117.552,7,117.552,128,34,44.2776,-0.8660254037844388,2007,1414,8.0,42.3867,M,1.773322763980211,4,3550.0,-0.4999999999999997
3.3623,5.394,8.99,48.546,48.546,8,48.546,140,264,18.2853,-0.5000000000000004,2007,602,9.0,0.0,M,,10,5000.0,-0.8660254037844384
27.568,37.254,62.09,149.016,111.762,11,111.762,189,302,29.058,0.8660254037844384,2007,1266,3.0,149.016,,-0.24999999999999994,3,2000.0,-0.5000000000000004
26.1763,40.5942,69.99,377.946,568.3188,11,556.952424,137,46,190.4842,0.8660254037844384,2007,370,14.0,377.946,L,0.4736296296296294,4,2000.0,-0.5000000000000004
486.7066,469.794,782.99,2736.55005,939.588,2,939.588,32,304,-33.8252,0.5000000000000001,2007,1316,2.0,2348.97,44,-0.6,2,2500.0,0.8660254037844386
20.5663,32.994,54.99,230.958,230.958,9,230.958,144,619,86.9939,-1.8369701987210297e-16,2007,1914,7.0,0.0,70,,8,75.0,-1.0
204.6251,178.5808,337.22,178.5808,178.5808,11,178.5808,50,62,-26.0443,0.8660254037844384,2005,790,1.0,0.0,44,,4,2000.0,-0.5000000000000004
77.9176,105.294,175.49,421.176,315.882,10,315.882,199,225,82.1292,0.5000000000000001,2007,874,3.0,421.176,,-0.24999999999999997,4,2000.0,-0.8660254037844386
1251.9813,1376.994,2294.99,2049.0981666666667,2753.988,8,2753.988,66,98,250.0254,-0.5000000000000004,2007,1332,2.0,1229.4589,42,1.2400000520554202,3,2500.0,-0.8660254037844384
41.5723,32.394,53.99,145.773,161.97,2,161.97,146,296,-45.8915,0.5000000000000001,2008,1200,5.0,129.576,L,0.25000000000000006,6,5150.0,0.8660254037844386
1481.9379,1430.442,2384.07,1430.442,1430.442,11,1430.442,205,513,-51.4959,0.8660254037844384,2007,1304,1.0,0.0,50,,1,3900.0,-0.5000000000000004
1518.7864,1466.01,2443.35,2932.02,2932.02,9,2932.02,72,396,-105.5528,-1.8369701987210297e-16,2006,1842,2.0,0.0,44,,7,985.0,-1.0
486.7066,419.4589,782.99,419.4589,419.4589,10,419.4589,33,25,-67.2477,0.5000000000000001,2005,1050,1.0,0.0,48,,3,2500.0,-0.8660254037844386
144.5938,158.43,264.05,316.86,158.43,12,158.43,180,139,13.8362,1.0,2007,764,1.0,316.86,52,-0.5,1,3550.0,-2.4492935982947064e-16
598.4354,647.994,1079.99,647.994,3887.964,10,3887.964,70,236,297.3516,0.5000000000000001,2006,1234,6.0,647.994,44,4.999999999999999,7,985.0,-0.8660254037844386
486.7066,419.4589,782.99,419.4589,419.4589,7,419.4589,30,31,-67.2477,-0.8660254037844388,2005,1240,1.0,0.0,60,,5,6700.0,-0.4999999999999997
1912.1544,2039.994,3399.99,4079.988,4079.988,7,4079.988,42,32,255.6792,-0.8660254037844388,2005,1338,2.0,0.0,48,,5,6700.0,-0.4999999999999997
38.4923,28.8404,49.99,57.6808,57.6808,7,57.6808,8,28,-19.3038,-0.8660254037844388,2005,1184,2.0,0.0,L,,4,3550.0,-0.4999999999999997
13.0863,20.1865,34.99,20.1865,80.746,8,80.746,5,83,28.4008,-0.5000000000000004,2006,1108,4.0,20.1865,,3.0,4,2000.0,-0.8660254037844384
38.4923,28.8404,49.99,67.29426666666667,115.3616,7,115.3616,9,28,-38.6076,-0.8660254037844388,2006,1184,4.0,144.202,XL,-0.2,4,3550.0,-0.4999999999999997
13.0863,20.2942,34.99,82.93961666666665,263.8246,10,258.548108,2,251,88.4262,0.5000000000000001,2007,1976,13.0,26.76735,,8.659084967320261,3,2500.0,-0.8660254037844386
38.4923,26.437,49.99,376.72725,396.555,8,376.72725,8,271,-200.6572,-0.5000000000000004,2006,710,15.0,0.0,L,,5,6700.0,-0.8660254037844384
40.6216,54.894,91.49,54.894,54.894,1,54.894,195,438,14.2724,0.8660254037844387,2008,666,1.0,0.0,,,9,5650.0,0.49999999999999994
6.9223,5.1865,8.99,18.152749999999997,20.746,4,20.746,6,18,-6.9432,-0.4999999999999998,2006,852,4.0,15.5595,,0.33333333333333326,6,5000.0,0.8660254037844387
6.9223,5.1865,8.99,28.52575,31.119,2,31.119,6,304,-10.4148,0.5000000000000001,2007,1316,6.0,10.373,,2.0000000000000004,2,2500.0,0.8660254037844386
13.0863,20.994,34.99,221.01102,167.952,10,167.952,2,211,63.2616,0.5000000000000001,2007,534,8.0,321.2082,,-0.4771241830065359,10,5000.0,-0.8660254037844386
1481.9379,1430.442,2384.07,4291.326,4291.326,1,4291.326,205,432,-154.4877,0.8660254037844387,2008,550,3.0,4291.326,50,0.0,9,5650.0,0.49999999999999994
601.7437,602.346,1003.91,3614.076,1807.038,2,1807.038,152,481,1.8069,0.5000000000000001,2008,580,3.0,2409.384,54,-0.25,6,5150.0,0.8660254037844386
486.7066,234.897,782.99,328.8558,469.794,8,328.8558,32,271,-644.5574,-0.5000000000000004,2006,710,2.0,0.0,44,,5,6700.0,-0.8660254037844384
486.7066,469.794,782.99,1079.4076333333333,1879.176,2,1879.176,37,83,-67.6504,0.5000000000000001,2007,1108,4.0,1409.382,44,0.3333333333333332,4,2000.0,0.8660254037844386
27.4925,33.7745,61.92,67.549,168.8725,10,168.8725,91,238,31.41,0.5000000000000001,2006,1294,5.0,67.549,,1.4999999999999998,4,2500.0,-0.8660254037844386
486.7066,469.794,782.99,808.7167666666666,469.794,10,469.794,32,4,-16.9126,0.5000000000000001,2006,392,1.0,328.8558,44,0.42857142857142855,3,4100.0,-0.8660254037844386
1082.51,1020.594,1700.99,4082.376,4082.376,7,4082.376,223,34,-247.664,-0.8660254037844388,2007,1414,4.0,0.0,40,,4,3550.0,-0.4999999999999997
199.8519,200.052,333.42,200.052,200.052,9,200.052,162,551,0.2001,-1.8369701987210297e-16,2007,480,1.0,0.0,50,,5,6700.0,-1.0
204.6251,183.9382,337.22,735.7528,735.7528,11,735.7528,10,51,-82.7476,0.8660254037844384,2006,494,4.0,0.0,58,,3,2500.0,-0.5000000000000004
1481.9379,953.628,2384.07,3051.6096,3814.512,8,3051.6096,207,517,-2876.142,-0.5000000000000004,2007,1420,4.0,0.0,60,,8,75.0,-0.8660254037844384
486.7066,419.4589,782.99,1258.3767,1258.3767,11,1258.3767,37,99,-201.7431,0.8660254037844384,2005,1344,3.0,0.0,44,,2,4100.0,-0.5000000000000004
884.7083,874.794,1457.99,1749.588,1749.588,12,1749.588,29,200,-19.8286,1.0,2005,1012,2.0,0.0,52,,5,6700.0,-2.4492935982947064e-16
1554.9479,1308.9375,2443.35,5235.75,2617.875,10,2617.875,79,212,-492.0208,0.5000000000000001,2006,548,2.0,5235.75,58,-0.5,2,4100.0,-0.8660254037844386
26.9708,36.447,60.745,182.235,182.235,7,182.235,96,241,47.381,-0.8660254037844388,2006,1430,5.0,0.0,,,6,5150.0,-0.4999999999999997
308.2179,338.994,564.99,1694.97,1694.97,8,1694.97,234,80,153.8805,-0.5000000000000004,2007,1032,5.0,0.0,40,,1,2000.0,-0.8660254037844384
6.9223,5.1865,8.99,15.5595,31.119,5,31.119,6,88,-10.4148,-0.8660254037844387,2006,1164,6.0,15.5595,,1.0,5,6700.0,0.49999999999999994
30.9334,44.994,74.99,134.982,89.988,2,89.988,123,83,28.1212,0.5000000000000001,2007,1108,2.0,224.97,L,-0.6,4,2000.0,0.8660254037844386
461.4448,445.41,742.35,3691.335375,2227.05,12,2227.05,212,570,-80.174,1.0,2007,856,5.0,3691.335375,50,-0.39668174962292607,10,0.0,-2.4492935982947064e-16
486.7066,419.4589,782.99,1677.8356,838.9178,12,838.9178,33,128,-134.4954,1.0,2005,642,2.0,1677.8356,48,-0.5,4,2500.0,-2.4492935982947064e-16
35.9596,48.594,80.99,145.782,194.376,12,194.376,187,548,50.5376,1.0,2007,446,4.0,145.782,,0.33333333333333326,8,75.0,-2.4492935982947064e-16
15.6709,22.794,37.99,159.558,136.764,12,136.764,132,401,42.7386,1.0,2006,1984,6.0,159.558,L,-0.14285714285714277,10,5000.0,-2.4492935982947064e-16
360.9428,324.4527,594.83,973.3581,973.3581,7,973.3581,112,243,-109.4703,-0.8660254037844388,2006,1822,3.0,0.0,44,,3,2500.0,-0.4999999999999997
44.88,72.0,120.0,576.0,576.0,9,576.0,142,546,216.96,-1.8369701987210297e-16,2007,442,8.0,0.0,,,1,3500.0,-1.0
486.7066,469.794,782.99,2348.97,2348.97,7,2348.97,31,230,-84.563,-0.8660254037844388,2006,954,5.0,0.0,62,,3,2000.0,-0.4999999999999997
2.9733,4.77,7.95,28.62,28.62,8,28.62,143,504,10.7802,-0.5000000000000004,2007,1230,6.0,0.0,,,1,3900.0,-0.8660254037844384
199.3757,218.454,364.09,655.362,218.454,12,218.454,166,594,19.0783,1.0,2007,1260,1.0,655.362,42,-0.6666666666666666,10,5000.0,-2.4492935982947064e-16
13.0863,20.1865,34.99,75.69945,100.9325,10,100.9325,1,245,35.501,0.5000000000000001,2006,1840,5.0,75.69945,,0.33333201231977255,6,5150.0,-0.8660254037844386
15.6709,22.794,37.99,91.176,91.176,8,91.176,131,59,28.4924,-0.5000000000000004,2006,738,4.0,0.0,M,,6,5150.0,-0.8660254037844384
136.785,149.874,249.79,599.496,299.748,1,299.748,182,9,26.178,0.8660254037844387,2008,518,2.0,599.496,44,-0.5,1,3500.0,0.49999999999999994
755.1508,728.91,1214.85,2186.73,2186.73,12,2186.73,222,602,-78.7224,1.0,2007,1352,3.0,0.0,54,,6,500.0,-2.4492935982947064e-16
308.2179,338.994,564.99,508.49100000000004,338.994,3,338.994,236,343,30.7761,6.123233995736766e-17,2008,516,1.0,338.994,44,0.0,3,3550.0,1.0
461.4448,445.41,742.35,851.846625,890.82,10,890.82,212,460,-32.0696,0.5000000000000001,2007,1404,2.0,851.846625,50,0.04575163398692814,4,2000.0,-0.8660254037844386
15.6709,22.794,37.99,45.588,136.764,11,136.764,131,45,42.7386,0.8660254037844384,2006,368,6.0,45.588,M,2.0000000000000004,1,3550.0,-0.5000000000000004
30.9334,44.994,74.99,89.988,314.958,10,314.958,121,210,98.4242,0.5000000000000001,2006,366,7.0,89.988,S,2.5000000000000004,5,6700.0,-0.8660254037844386
199.3757,218.454,364.09,436.908,655.362,11,655.362,167,46,57.2349,0.8660254037844384,2007,370,3.0,436.908,46,0.4999999999999999,4,2000.0,-0.5000000000000004
1251.9813,1229.4589,2294.99,4917.835599999999,2458.9178,5,2458.9178,66,46,-45.0448,-0.8660254037844387,2007,370,2.0,6147.2945,42,-0.6,4,2000.0,0.49999999999999994
13.0863,20.1865,34.99,80.746,80.746,8,80.746,1,287,28.4008,-0.5000000000000004,2006,1028,4.0,0.0,,,1,3500.0,-0.8660254037844384
294.5797,323.994,539.99,971.982,1295.976,10,1295.976,240,215,117.6572,0.5000000000000001,2007,570,4.0,971.982,42,0.3333333333333335,4,3550.0,-0.8660254037844386
15.6709,22.794,37.99,377.145725,136.764,3,136.764,132,362,42.7386,6.123233995736766e-17,2007,978,6.0,377.145725,L,-0.6373709393099974,4,2000.0,1.0
1481.9379,1430.442,2384.07,4815.8214,8582.652,2,8582.652,205,508,-308.9754,0.5000000000000001,2008,1262,6.0,4291.326,50,1.0,7,985.0,0.8660254037844386
27.568,37.254,62.09,37.254,111.762,11,111.762,189,64,29.058,0.8660254037844384,2007,816,3.0,37.254,,2.0000000000000004,4,3550.0,-0.5000000000000004
199.3757,218.454,364.09,1310.724,436.908,10,436.908,165,218,38.1566,0.5000000000000001,2007,664,2.0,1310.724,40,-0.6666666666666666,2,2500.0,-0.8660254037844386
461.4448,445.41,742.35,567.89775,2672.46,12,2672.46,212,556,-96.2088,1.0,2007,618,6.0,567.89775,50,3.7058823529411766,6,5150.0,-2.4492935982947064e-16
30.9334,44.994,74.99,314.958,44.994,10,44.994,123,9,14.0606,0.5000000000000001,2006,518,1.0,314.958,L,-0.8571428571428572,1,3500.0,-0.8660254037844386
486.7066,469.794,782.99,1118.5570666666667,1409.382,9,1409.382,32,129,-50.7378,-1.8369701987210297e-16,2006,648,3.0,419.4589,44,2.3600002288662845,6,5150.0,-1.0
6.9223,5.394,8.99,41.447496,32.364,3,32.364,6,551,-9.1698,6.123233995736766e-17,2008,480,6.0,21.576,,0.49999999999999983,5,6700.0,1.0
1554.9479,1308.9375,2443.35,5235.75,6544.6875,12,6544.6875,78,144,-1230.052,1.0,2006,812,5.0,5235.75,52,0.25,6,5150.0,-2.4492935982947064e-16
38.4923,28.9942,49.99,444.036175,347.9304,11,340.971792,8,484,-120.9358,0.8660254037844384,2007,656,12.0,444.036175,L,-0.23210807768083314,1,5000.0,-0.5000000000000004
199.3757,218.454,364.09,764.5889999999999,218.454,2,218.454,166,491,19.0783,0.5000000000000001,2008,834,1.0,218.454,42,0.0,8,75.0,0.8660254037844386
13.0863,20.994,34.99,60.82866666666666,83.976,11,83.976,5,64,31.6308,0.8660254037844384,2007,816,4.0,20.994,,3.0,4,3550.0,-0.5000000000000004
17.9776,24.294,40.49,24.294,24.294,9,24.294,188,394,6.3164,-1.8369701987210297e-16,2007,1830,1.0,0.0,,,7,985.0,-1.0
739.041,714.7043,1349.6,714.7043,714.7043,5,714.7043,20,46,-24.3367,-0.8660254037844387,2006,370,1.0,714.7043,42,0.0,4,2000.0,0.49999999999999994
27.568,37.254,62.09,74.508,74.508,8,74.508,186,507,19.372,-0.5000000000000004,2007,1252,2.0,0.0,,,6,5150.0,-0.8660254037844384
17.9776,24.294,40.49,24.294,24.294,9,24.294,185,413,6.3164,-1.8369701987210297e-16,2007,308,1.0,0.0,,,3,4100.0,-1.0
308.2179,338.994,564.99,847.485,338.994,2,338.994,237,303,30.7761,0.5000000000000001,2008,1290,1.0,1016.982,48,-0.6666666666666666,1,2000.0,0.8660254037844386
38.4923,29.994,49.99,89.21293333333334,59.988,2,59.988,9,328,-16.9966,0.5000000000000001,2008,1962,2.0,89.982,XL,-0.3333333333333333,7,985.0,0.8660254037844386
9.1593,14.1289,24.49,56.5156,56.5156,9,56.5156,128,165,19.8784,-1.8369701987210297e-16,2006,1322,4.0,0.0,M,,6,5150.0,-1.0
601.7437,602.346,1003.91,1204.692,1204.692,9,1204.692,153,556,1.2046,-1.8369701987210297e-16,2007,618,2.0,0.0,46,,6,5150.0,-1.0
343.6496,323.994,539.99,323.994,647.988,11,647.988,247,86,-39.3112,0.8660254037844384,2007,1134,2.0,323.994,48,1.0,4,2000.0,-0.5000000000000004
2171.2942,2146.962,3578.27,4293.924,6440.886,10,6440.886,24,14,-72.9966,0.5000000000000001,2005,662,3.0,4293.924,62,0.5000000000000001,4,2500.0,-0.8660254037844386
30.9334,44.994,74.99,224.97,224.97,1,224.97,123,223,70.303,0.8660254037844387,2007,768,5.0,359.952,L,-0.375,6,5150.0,0.49999999999999994
884.7083,874.794,1457.99,874.794,874.794,8,874.794,26,63,-9.9143,-0.5000000000000004,2005,794,1.0,0.0,58,,6,500.0,-0.8660254037844384
53.3999,65.6018,120.27,393.6108,393.6108,9,393.6108,94,382,73.2114,-1.8369701987210297e-16,2006,1336,6.0,0.0,,,4,2000.0,-1.0
6.9223,5.1865,8.99,31.119,46.6785,11,46.6785,6,62,-15.6222,0.8660254037844384,2006,790,9.0,51.865,,-0.10000000000000005,4,2000.0,-0.5000000000000004
486.7066,469.794,782.99,889.2529000000001,1409.382,11,1409.382,37,83,-50.7378,0.8660254037844384,2006,1108,3.0,1409.382,44,0.0,4,2000.0,-0.5000000000000004
1518.7864,1466.01,2443.35,4398.03,4398.03,8,4398.03,74,64,-158.3292,-0.5000000000000004,2006,816,3.0,0.0,52,,4,3550.0,-0.8660254037844384
26.1763,34.995,69.99,1133.838,1259.82,8,1133.838,137,80,191.4912,-0.5000000000000004,2007,1032,36.0,0.0,L,,1,2000.0,-0.8660254037844384
49.9789,67.539,112.565,135.078,135.078,11,135.078,105,192,35.1202,0.8660254037844384,2006,1458,2.0,0.0,,,4,2000.0,-0.5000000000000004
15.6709,22.794,37.99,79.779,182.352,3,182.352,132,381,56.9848,6.123233995736766e-17,2007,1334,8.0,68.382,L,1.6666666666666665,4,4100.0,1.0
713.0798,600.2625,1120.49,2401.05,1200.525,11,1200.525,83,83,-225.6346,0.8660254037844384,2006,1108,2.0,2401.05,44,-0.5,4,2000.0,-0.5000000000000004
713.0798,600.2625,1120.49,1800.7875000000001,600.2625,5,600.2625,80,63,-112.8173,-0.8660254037844387,2007,794,1.0,600.2625,38,0.0,6,500.0,0.49999999999999994
40.6216,54.894,91.49,219.576,219.576,9,219.576,195,586,57.0896,-1.8369701987210297e-16,2007,1084,4.0,0.0,,,1,5000.0,-1.0
308.2179,338.994,564.99,677.988,1355.976,10,1355.976,234,18,123.1044,0.5000000000000001,2007,852,4.0,677.988,40,1.0,6,5150.0,-0.8660254037844386
13.0863,20.1865,34.99,121.119,121.119,11,121.119,1,275,42.6012,0.8660254037844384,2006,782,6.0,121.119,,0.0,6,500.0,-0.5000000000000004
360.9428,356.898,594.83,692.1658000000001,1427.592,2,1427.592,113,258,-16.1792,0.5000000000000001,2008,474,4.0,713.796,48,1.0,4,3550.0,0.8660254037844386
1265.6195,1242.8518,2319.99,3728.5554,3728.5554,11,3728.5554,64,47,-68.3031,0.8660254037844384,2006,372,3.0,3728.5554,46,0.0,4,2500.0,-0.5000000000000004
110.2829,149.031,248.385,596.124,596.124,7,596.124,99,212,154.9924,-0.8660254037844388,2006,548,4.0,0.0,,,2,4100.0,-0.4999999999999997
26.1763,41.994,69.99,167.976,167.976,8,167.976,135,280,63.2708,-0.5000000000000004,2007,948,4.0,0.0,S,,6,5150.0,-0.8660254037844384
6.9223,5.1865,8.99,5.1865,5.1865,8,5.1865,6,287,-1.7358,-0.5000000000000004,2006,1028,1.0,0.0,,,1,3500.0,-0.8660254037844384
294.5797,323.994,539.99,323.994,323.994,8,323.994,243,298,29.4143,-0.5000000000000004,2007,1220,1.0,0.0,52,,10,5000.0,-0.8660254037844384
1082.51,1020.594,1700.99,1020.594,3061.782,12,3061.782,223,390,-185.748,1.0,2007,1444,3.0,1020.594,40,2.0,6,5150.0,-2.4492935982947064e-16
1898.0944,2024.994,3374.99,15187.455,4049.988,2,4049.988,45,40,253.7992,0.5000000000000001,2006,340,2.0,18224.946,44,-0.7777777777777778,5,6700.0,0.8660254037844386
360.9428,324.4527,594.83,324.4527,648.9054,4,648.9054,101,231,-72.9802,-0.4999999999999998,2007,982,2.0,324.4527,38,1.0,7,985.0,0.8660254037844387
38.4923,28.8404,49.99,115.3616,288.404,11,288.404,8,106,-96.519,0.8660254037844384,2006,1896,10.0,115.3616,L,1.5,6,5150.0,-0.5000000000000004
24.7459,35.994,59.99,215.964,215.964,8,215.964,119,264,67.4886,-0.5000000000000004,2006,602,6.0,0.0,M,,10,5000.0,-0.8660254037844384
1082.51,1020.594,1700.99,9185.346,9185.346,9,9185.346,223,575,-557.244,-1.8369701987210297e-16,2007,984,9.0,0.0,40,,10,5000.0,-1.0
104.7951,141.615,236.025,283.23,424.845,2,424.845,103,47,110.4597,0.5000000000000001,2007,372,3.0,283.23,,0.5,4,4100.0,0.8660254037844386
308.2179,338.994,564.99,2372.958,677.988,1,677.988,238,247,61.5522,0.8660254037844387,2008,1878,2.0,3050.946,52,-0.7777777777777777,2,2500.0,0.49999999999999994
27.4925,33.7745,61.92,151.98525,135.098,1,135.098,91,3,25.128,0.8660254037844387,2007,318,4.0,135.098,,0.0,1,5000.0,0.49999999999999994
1554.9479,1466.01,2443.35,4293.315,1466.01,3,1466.01,76,337,-88.9379,6.123233995736766e-17,2008,432,1.0,4398.03,44,-0.6666666666666666,10,5000.0,1.0
204.6251,183.9382,337.22,183.9382,183.9382,8,183.9382,10,301,-20.6869,-0.5000000000000004,2006,1254,1.0,0.0,58,,4,2000.0,-0.8660254037844384
