list_price,standard_cost,current_month_gross_sales,rolling_avg_sales_3m,avg_unit_price,previous_month_sales,month_cos,month_num,product_model_name,customer_key,store_id,current_month_margin_amount,current_month_order_qty,current_month_net_sales,year_num,bonus,quarter_num,month_sin,territory_id
52.64,23.3722,63.168,63.168,31.584,0.0,-0.5000000000000004,8,HL Mountain Seat/Saddle 2,535,1958,16.4236,2.0,63.168,2007,985.0,3,-0.8660254037844384,7
4.99,1.8663,17.964,17.964,2.994,0.0,-0.5000000000000004,8,Water Bottle,45,368,6.7662,6.0,17.964,2007,3550.0,3,-0.8660254037844384,1
59.99,24.7459,215.964,71.988,35.994,71.988,0.8660254037844384,11,Men's Sports Shorts,63,794,67.4886,6.0,215.964,2006,500.0,4,-0.5000000000000004,6
2384.07,1481.9379,4291.326,4291.326,1430.442,0.0,-1.8369701987210297e-16,9,Touring-1000,546,442,-154.4877,3.0,4291.326,2007,3500.0,3,-1.0,1
364.09,199.3757,218.454,436.908,218.454,436.908,0.5000000000000001,10,ML Mountain Frame-W,247,1878,19.0783,1.0,218.454,2007,2500.0,4,-0.8660254037844386,2
782.99,486.7066,838.9178,1048.64725,419.4589,838.9178,0.5000000000000001,2,Road-650,89,1174,-134.4954,2.0,838.9178,2006,3500.0,1,0.8660254037844386,1
1120.49,713.0798,4802.1,3001.3125,600.2625,2401.05,0.5000000000000001,2,Road-550-W,113,1992,-902.5384,8.0,4802.1,2007,4100.0,1,0.8660254037844386,4
2294.99,1251.9813,7376.7534,6147.2945,1229.4589,6147.2945,-0.8660254037844387,5,Mountain-200,111,1970,-135.1344,6.0,7376.7534,2007,2000.0,2,0.49999999999999994,1
59.99,24.7459,107.982,125.979,35.994,107.982,0.5000000000000001,2,Men's Sports Shorts,40,340,33.7443,3.0,107.982,2007,6700.0,1,0.8660254037844386,5
54.99,20.5663,131.976,303.885738,32.994,343.819476,0.8660254037844387,1,Hydration Pack,223,768,49.7108,4.0,131.976,2008,5150.0,1,0.49999999999999994,6
1457.99,884.7083,874.794,874.794,874.794,0.0,-1.8369701987210297e-16,9,Road-450,150,878,-9.9143,1.0,874.794,2005,4100.0,3,-1.0,2
1364.5,747.2002,1637.4,1860.6818,818.7,2456.1,0.8660254037844387,1,HL Mountain Frame,18,852,142.9996,2.0,1637.4,2008,5150.0,1,0.49999999999999994,6
49.99,38.4923,28.8404,28.8404,28.8404,0.0,-0.5000000000000004,8,Long-Sleeve Logo Jersey,273,746,-9.6519,1.0,28.8404,2006,4100.0,3,-0.8660254037844384,3
1079.99,598.4354,647.994,647.994,647.994,647.994,0.8660254037844384,11,Mountain-300,277,848,49.5586,1.0,647.994,2006,2500.0,4,-0.5000000000000004,4
1120.49,713.0798,600.2625,2200.9625,600.2625,2401.05,-0.4999999999999998,4,Road-550-W,224,792,-112.8173,1.0,600.2625,2007,6700.0,2,0.8660254037844387,5
782.99,486.7066,2348.97,1532.4232666666667,469.794,1879.176,0.8660254037844387,1,Road-650,25,1050,-84.563,5.0,2348.97,2007,4100.0,1,0.49999999999999994,3
782.99,486.7066,469.794,1342.2685333333334,469.794,1879.176,0.5000000000000001,2,Road-650,89,1174,-16.9126,1.0,469.794,2007,3500.0,1,0.8660254037844386,1
1349.6,739.041,714.7043,714.7043,714.7043,0.0,-0.8660254037844387,5,HL Mountain Frame,81,1056,-24.3367,1.0,714.7043,2006,500.0,2,0.49999999999999994,6
2294.99,1251.9813,3688.3767,3688.3767,1229.4589,3688.3767,-1.0,6,Mountain-200,378,1278,-67.5672,3.0,3688.3767,2007,2000.0,2,1.2246467991473532e-16,4
34.99,13.0863,20.1865,60.5595,20.1865,80.746,0.8660254037844387,1,Sport-100,15,698,7.1002,1.0,20.1865,2006,6700.0,1,0.49999999999999994,5
34.99,13.0863,110.2185,77.38161333333333,15.7455,60.5595,-0.8660254037844388,7,Sport-100,248,1898,2.0816,7.0,93.685725,2007,6700.0,3,-0.4999999999999997,5
1214.85,755.1508,2186.73,1457.82,728.91,1457.82,0.5000000000000001,10,Touring-2000,463,1990,-78.7224,3.0,2186.73,2007,2000.0,4,-0.8660254037844386,4
1214.85,755.1508,1457.82,1457.82,728.91,0.0,-1.8369701987210297e-16,9,Touring-2000,581,1038,-52.4816,2.0,1457.82,2007,5650.0,3,-1.0,9
3578.27,2171.2942,4293.924,4293.924,2146.962,0.0,1.0,12,Road-150,144,812,-48.6644,2.0,4293.924,2005,5000.0,4,-2.4492935982947064e-16,6
87.745,38.9588,52.647,105.294,52.647,105.294,0.8660254037844384,11,LL Mountain Rear Wheel,289,1052,13.6882,1.0,52.647,2006,4100.0,4,-0.5000000000000004,2
24.49,9.1593,73.47,73.47,14.694,0.0,-0.8660254037844388,7,Half-Finger Gloves,444,770,27.6735,5.0,73.47,2007,75.0,3,-0.4999999999999997,8
337.22,187.1571,183.9382,551.8146,183.9382,551.8146,-0.8660254037844387,5,LL Road Frame,62,790,-3.2189,1.0,183.9382,2006,2000.0,2,0.49999999999999994,4
2294.99,1251.9813,6884.97,4098.196333333333,1376.994,4917.8356,-0.8660254037844388,7,Mountain-200,225,874,625.0635,5.0,6884.97,2007,2000.0,3,-0.4999999999999997,4
59.99,24.7459,107.982,276.577896,35.994,143.976,0.8660254037844387,1,Men's Sports Shorts,18,852,33.7443,3.0,107.982,2007,5150.0,1,0.49999999999999994,6
782.99,486.7066,1409.382,419.4589,469.794,419.4589,-0.5000000000000004,8,Road-650,83,1108,-50.7378,3.0,1409.382,2006,2000.0,3,-0.8660254037844384,4
742.35,461.4448,668.115,567.89775,334.0575,0.0,-0.8660254037844388,7,Touring-3000,432,550,-354.9918,2.0,567.89775,2007,5650.0,3,-0.4999999999999997,9
2443.35,1554.9479,2617.875,2617.875,1308.9375,0.0,-0.8660254037844388,7,Road-250,224,792,-492.0208,2.0,2617.875,2006,6700.0,3,-0.4999999999999997,5
782.99,486.7066,1409.382,1409.382,469.794,0.0,0.5000000000000001,10,Road-650,228,944,-50.7378,3.0,1409.382,2006,5000.0,4,-0.8660254037844386,10
49.99,38.4923,28.8404,57.6808,28.8404,86.5212,-1.0,6,Long-Sleeve Logo Jersey,337,432,-9.6519,1.0,28.8404,2007,0.0,2,1.2246467991473532e-16,10
539.99,294.5797,971.982,971.982,323.994,0.0,-0.8660254037844388,7,Mountain-500,225,874,88.2429,3.0,971.982,2007,2000.0,3,-0.4999999999999997,4
49.99,38.4923,299.94,290.75595,29.994,239.952,6.123233995736766e-17,3,Long-Sleeve Logo Jersey,165,1322,-84.983,10.0,299.94,2008,5150.0,1,1.0,6
782.99,486.7066,2097.2945,2097.2945,419.4589,0.0,-0.5000000000000004,8,Road-650,63,794,-336.2385,5.0,2097.2945,2005,500.0,3,-0.8660254037844384,6
1431.5,868.6342,780.8182,1561.6364,780.8182,1561.6364,1.0,12,HL Road Frame,380,1330,-87.816,1.0,780.8182,2006,2500.0,4,-2.4492935982947064e-16,4
594.83,360.9428,356.898,486.67904999999996,356.898,648.9054,-0.8660254037844388,7,ML Road Frame-W,231,982,-4.0448,1.0,356.898,2007,985.0,3,-0.4999999999999997,7
91.57,40.6571,54.942,54.942,54.942,54.942,1.0,12,HL Touring Handlebars,556,618,14.2849,1.0,54.942,2007,5150.0,4,-2.4492935982947064e-16,6
37.99,15.6709,45.588,45.588,22.794,45.588,0.8660254037844384,11,Full-Finger Gloves,295,1156,14.2462,2.0,45.588,2006,5150.0,4,-0.5000000000000004,6
120.0,44.88,1680.0,1512.0,60.0,0.0,-1.8369701987210297e-16,9,Hitch Rack - 4-Bike,394,1830,255.36,28.0,1512.0,2007,985.0,3,-1.0,7
539.99,343.6496,1295.976,1295.976,323.994,0.0,0.5000000000000001,2,Road-750,272,732,-78.6224,4.0,1295.976,2008,5150.0,1,0.8660254037844386,6
333.42,199.8519,200.052,200.052,200.052,0.0,-1.8369701987210297e-16,9,LL Touring Frame,581,1038,0.2001,1.0,200.052,2007,5650.0,3,-1.0,9
53.99,41.5723,375.7704,479.566175,31.3142,479.566175,0.5000000000000001,10,Short-Sleeve Classic Jersey,220,692,-130.6126,12.0,368.254992,2007,2500.0,4,-0.8660254037844386,2
121.46,53.9282,291.504,291.504,72.876,291.504,0.5000000000000001,10,Rear Derailleur,220,692,75.7912,4.0,291.504,2007,2500.0,4,-0.8660254037844386,2
1079.99,598.4354,1943.982,2267.979,647.994,3887.964,6.123233995736766e-17,3,Mountain-300,374,1188,148.6758,3.0,1943.982,2007,2500.0,1,1.0,3
53.99,41.5723,323.94,398.942908,32.394,398.942908,0.5000000000000001,10,Short-Sleeve Classic Jersey,211,534,-91.783,10.0,323.94,2007,5000.0,4,-0.8660254037844386,10
2294.99,1251.9813,2458.9178,3688.3767,1229.4589,3688.3767,6.123233995736766e-17,3,Mountain-200,374,1188,-45.0448,2.0,2458.9178,2007,2500.0,1,1.0,3
124.73,55.3801,224.514,224.514,74.838,0.0,-0.8660254037844388,7,HL Headset,241,1430,58.3737,3.0,224.514,2006,5150.0,3,-0.4999999999999997,6
24.49,9.1593,102.858,102.858,14.694,0.0,-0.5000000000000004,8,Half-Finger Gloves,298,1220,38.7429,7.0,102.858,2007,5000.0,3,-0.8660254037844384,10
1349.6,739.041,714.7043,714.7043,714.7043,714.7043,0.8660254037844387,1,HL Mountain Frame,32,1338,-24.3367,1.0,714.7043,2006,6700.0,1,0.49999999999999994,5
34.99,13.0863,84.1105,75.69945,16.8221,0.0,-0.8660254037844388,7,Sport-100,230,954,10.2679,5.0,75.69945,2006,2000.0,3,-0.4999999999999997,3
1079.99,598.4354,1295.988,1295.988,647.994,1295.988,0.8660254037844384,11,Mountain-300,329,1972,99.1172,2.0,1295.988,2006,5150.0,4,-0.5000000000000004,6
1120.49,713.0798,2016.882,1696.7420000000002,672.294,2689.176,0.5000000000000001,10,Road-550-W,35,1418,-122.3574,3.0,2016.882,2007,5150.0,4,-0.8660254037844386,6
594.83,352.1394,356.898,356.898,356.898,0.0,-1.8369701987210297e-16,9,ML Road Frame,124,520,4.7586,1.0,356.898,2005,4100.0,3,-1.0,2
2384.07,1481.9379,1430.442,2860.884,1430.442,2860.884,0.8660254037844387,1,Touring-1000,454,1146,-51.4959,1.0,1430.442,2008,2000.0,1,0.49999999999999994,4
1364.5,747.2002,1445.1898,2890.3796,722.5949,1445.1898,6.123233995736766e-17,3,HL Mountain Frame,122,478,-49.2106,2.0,1445.1898,2006,3550.0,1,1.0,4
61.92,27.4925,236.4215,202.647,33.7745,202.647,1.0,12,ML Mountain Handlebars,147,828,43.974,7.0,236.4215,2006,5150.0,4,-2.4492935982947064e-16,6
89.99,37.1209,269.97,431.952,53.994,431.952,1.0,12,Men's Bib-Shorts,165,1322,84.3655,5.0,269.97,2006,5150.0,4,-2.4492935982947064e-16,6
594.83,360.9428,2498.286,648.9054,356.898,648.9054,-0.5000000000000004,8,ML Road Frame-W,262,562,-28.3136,7.0,2498.286,2007,500.0,3,-0.8660254037844384,6
3374.99,1898.0944,2024.994,2024.994,2024.994,0.0,-0.5000000000000004,8,Mountain-100,59,738,126.8996,1.0,2024.994,2005,5000.0,3,-0.8660254037844384,6
337.22,187.1571,367.8764,183.9382,183.9382,183.9382,1.0,12,LL Road Frame,167,1358,-6.4378,2.0,367.8764,2005,2500.0,4,-2.4492935982947064e-16,3
53.99,41.5723,407.0846,398.942908,31.3142,0.0,-0.8660254037844388,7,Short-Sleeve Classic Jersey,222,762,-141.497,13.0,398.942908,2007,3500.0,3,-0.4999999999999997,1
8.99,6.9223,16.182,32.364,5.394,32.364,1.0,12,Cycling Cap,619,1914,-4.5849,3.0,16.182,2007,75.0,4,-2.4492935982947064e-16,8
782.99,486.7066,2097.2945,2097.2945,419.4589,0.0,-1.8369701987210297e-16,9,Road-650,167,1358,-336.2385,5.0,2097.2945,2005,2500.0,3,-1.0,3
44.54,19.7758,24.2945,24.2945,24.2945,0.0,-0.5000000000000004,8,LL Road Handlebars,90,1182,4.5187,1.0,24.2945,2006,6700.0,3,-0.8660254037844384,5
2319.99,1265.6195,4175.982,7655.967066666667,1391.994,5567.976,0.8660254037844384,11,Mountain-200,314,1424,379.1235,3.0,4175.982,2007,3500.0,4,-0.5000000000000004,1
769.49,419.7784,923.388,923.388,461.694,0.0,-0.8660254037844388,7,Mountain-400-W,215,570,83.8312,2.0,923.388,2007,3550.0,3,-0.4999999999999997,4
4.99,1.8663,17.964,17.964,2.994,0.0,-0.5000000000000004,8,Water Bottle,497,1030,6.7662,6.0,17.964,2007,6700.0,3,-0.8660254037844384,5
1349.6,739.041,1472.291,1072.05645,736.1455,1429.4086,-1.8369701987210297e-16,9,HL Mountain Frame,140,788,-5.791,2.0,1472.291,2006,2500.0,3,-1.0,4
49.99,38.4923,144.202,153.81546666666665,28.8404,230.7232,0.5000000000000001,10,Long-Sleeve Logo Jersey,34,1414,-48.2595,5.0,144.202,2006,3550.0,4,-0.8660254037844386,4
742.35,461.4448,890.82,1419.744375,445.41,1419.744375,1.0,12,Touring-3000,560,660,-32.0696,2.0,890.82,2007,3900.0,4,-2.4492935982947064e-16,1
34.99,13.0863,100.9325,141.3055,20.1865,141.3055,0.8660254037844384,11,Sport-100,321,1832,35.501,5.0,100.9325,2006,5000.0,4,-0.5000000000000004,10
63.5,23.749,228.6,433.12080000000003,38.1,397.0274,0.8660254037844387,1,Classic Vest,231,982,86.106,6.0,228.6,2008,985.0,1,0.49999999999999994,7
769.49,419.7784,923.388,923.388,461.694,0.0,-0.8660254037844388,7,Mountain-400-W,215,570,83.8312,2.0,923.388,2007,3550.0,3,-0.4999999999999997,4
49.99,38.4923,173.0424,115.3616,28.8404,115.3616,1.0,12,Long-Sleeve Logo Jersey,147,828,-57.9114,6.0,173.0424,2005,5000.0,4,-2.4492935982947064e-16,6
564.99,308.2179,677.988,677.988,338.994,0.0,-1.8369701987210297e-16,9,Mountain-500,126,612,61.5522,2.0,677.988,2007,3500.0,3,-1.0,1
782.99,486.7066,838.9178,419.4589,419.4589,419.4589,-0.8660254037844387,5,Road-650,82,1090,-134.4954,2.0,838.9178,2006,6700.0,2,0.49999999999999994,5
49.99,38.4923,57.6808,129.7818,28.8404,57.6808,0.8660254037844387,1,Long-Sleeve Logo Jersey,238,1294,-19.3038,2.0,57.6808,2007,4100.0,1,0.49999999999999994,4
1079.99,598.4354,1943.982,1943.982,647.994,0.0,-0.5000000000000004,8,Mountain-300,322,1834,148.6758,3.0,1943.982,2006,5000.0,3,-0.8660254037844384,1
3399.99,1912.1544,14279.958,27055.760424,2039.994,27055.760424,0.8660254037844384,11,Mountain-100,85,1126,894.8772,7.0,14279.958,2005,2500.0,4,-0.5000000000000004,3
2384.07,1481.9379,2860.884,2860.884,1430.442,2860.884,0.5000000000000001,10,Touring-1000,454,1146,-102.9918,2.0,2860.884,2007,2000.0,4,-0.8660254037844386,4
37.99,15.6709,136.764,136.764,22.794,136.764,1.0,12,Full-Finger Gloves,140,788,42.7386,6.0,136.764,2006,2500.0,4,-2.4492935982947064e-16,4
1431.5,868.6342,758.0759,758.0759,758.0759,0.0,1.0,12,HL Road Frame,173,1968,-110.5583,1.0,758.0759,2005,2500.0,4,-2.4492935982947064e-16,4
80.99,35.9596,194.376,194.376,48.594,0.0,-1.8369701987210297e-16,9,HL Mountain Pedal,126,612,50.5376,4.0,194.376,2007,3500.0,3,-1.0,1
742.35,461.4448,668.115,567.89775,334.0575,0.0,-0.5000000000000004,8,Touring-3000,530,1874,-354.9918,2.0,567.89775,2007,3550.0,3,-0.8660254037844384,4
8.99,6.9223,72.9988,17.288333333333334,5.2142,31.119,-0.5000000000000004,8,Cycling Cap,302,1266,-25.3734,14.0,71.538824,2007,2000.0,3,-0.8660254037844384,3
8.99,3.3623,26.97,26.97,5.394,0.0,-0.5000000000000004,8,Racing Socks,262,562,10.1585,5.0,26.97,2007,500.0,3,-0.8660254037844384,6
4.99,1.8663,34.7304,46.93095,2.8942,46.93095,0.8660254037844384,11,Water Bottle,328,1962,11.6402,12.0,34.035792,2007,985.0,4,-0.5000000000000004,7
49.99,38.4923,86.5212,86.5212,28.8404,0.0,-0.5000000000000004,8,Long-Sleeve Logo Jersey,76,974,-28.9557,3.0,86.5212,2005,4100.0,3,-0.8660254037844384,2
74.99,30.9334,224.97,224.97,44.994,224.97,0.5000000000000001,10,Women's Tights,3,318,70.303,5.0,224.97,2006,5000.0,4,-0.8660254037844386,1
34.99,13.0863,263.8246,171.88584733333334,20.2942,187.37145,0.5000000000000001,10,Sport-100,225,874,88.4262,13.0,258.548108,2007,2000.0,4,-0.8660254037844386,4
4.99,1.8663,5.988,5.988,2.994,0.0,-0.8660254037844388,7,Water Bottle,220,692,2.2554,2.0,5.988,2007,2500.0,3,-0.4999999999999997,2
769.49,419.7784,461.694,461.694,461.694,0.0,-0.5000000000000004,8,Mountain-400-W,46,370,41.9156,1.0,461.694,2007,2000.0,3,-0.8660254037844384,4
49.99,38.4923,179.964,348.87021200000004,29.994,299.94,6.123233995736766e-17,3,Long-Sleeve Logo Jersey,537,300,-50.9898,6.0,179.964,2008,5650.0,1,1.0,9
782.99,486.7066,2348.97,1185.6705333333332,469.794,1879.176,0.8660254037844384,11,Road-650,106,1896,-84.563,5.0,2348.97,2006,5150.0,4,-0.5000000000000004,6
34.99,13.0863,83.976,33.64416666666666,20.994,40.373,-0.5000000000000004,8,Sport-100,299,1236,31.6308,4.0,83.976,2007,5150.0,3,-0.8660254037844384,6
120.27,53.3999,72.162,157.44433333333333,72.162,144.324,0.8660254037844384,11,HL Road Handlebars,330,1982,18.7621,1.0,72.162,2007,3900.0,4,-0.5000000000000004,1
34.99,13.0863,83.976,60.55949999999999,20.994,121.119,-0.5000000000000004,8,Sport-100,302,1266,31.6308,4.0,83.976,2007,2000.0,3,-0.8660254037844384,3
1120.49,713.0798,1344.588,1000.4375,672.294,600.2625,-0.5000000000000004,8,Road-550-W,296,1200,-81.5716,2.0,1344.588,2007,5150.0,3,-0.8660254037844384,6
337.22,187.1571,606.996,453.71420000000006,202.332,809.328,1.0,12,LL Road Frame,129,648,45.5247,3.0,606.996,2006,5150.0,4,-2.4492935982947064e-16,6
112.565,49.9789,607.851,607.851,67.539,0.0,-0.5000000000000004,8,LL Road Rear Wheel,266,622,158.0409,9.0,607.851,2006,500.0,3,-0.8660254037844384,6
2384.07,1481.9379,1907.256,1525.8048,953.628,0.0,-0.8660254037844388,7,Touring-1000,442,720,-1438.071,2.0,1525.8048,2007,500.0,3,-0.4999999999999997,6
106.5,47.286,191.7,191.7,63.9,0.0,-1.8369701987210297e-16,9,Front Brakes,588,1158,49.842,3.0,191.7,2007,2000.0,3,-1.0,3
2443.35,1554.9479,7853.625,7853.625,1308.9375,0.0,-0.5000000000000004,8,Road-250,89,1174,-1476.0624,6.0,7853.625,2006,3500.0,3,-0.8660254037844384,1
742.35,461.4448,3563.28,4356.6665625000005,445.41,4454.1,0.8660254037844387,1,Touring-3000,444,770,-128.2784,8.0,3563.28,2008,75.0,1,0.49999999999999994,8
337.22,204.6251,535.7424,357.1616,178.5808,535.7424,-0.8660254037844387,5,LL Road Frame,113,1992,-78.1329,3.0,535.7424,2006,2500.0,2,0.49999999999999994,4
3399.99,1912.1544,8159.976,8159.976,2039.994,0.0,0.5000000000000001,10,Mountain-100,9,518,511.3584,4.0,8159.976,2005,3500.0,4,-0.8660254037844386,1
53.99,41.5723,375.7704,337.567076,31.3142,337.567076,0.5000000000000001,10,Short-Sleeve Classic Jersey,251,1976,-130.6126,12.0,368.254992,2007,2500.0,4,-0.8660254037844386,3
337.22,204.6251,202.332,588.6021999999999,202.332,202.332,0.8660254037844387,1,LL Road Frame,223,768,-2.2931,1.0,202.332,2008,5150.0,1,0.49999999999999994,6
594.83,360.9428,324.4527,324.4527,324.4527,0.0,0.8660254037844384,11,ML Road Frame-W,51,494,-36.4901,1.0,324.4527,2006,2500.0,4,-0.5000000000000004,3
112.565,49.9789,135.078,135.078,67.539,0.0,-0.5000000000000004,8,LL Road Rear Wheel,66,832,35.1202,2.0,135.078,2006,4100.0,3,-0.8660254037844384,2
25.0,10.3125,45.0,60.0,15.0,60.0,0.5000000000000001,10,Cable Lock,218,664,14.0625,3.0,45.0,2006,4100.0,4,-0.8660254037844386,2
264.05,144.5938,475.29,475.29,158.43,0.0,-1.8369701987210297e-16,9,LL Mountain Frame,374,1188,41.5086,3.0,475.29,2007,2500.0,3,-1.0,3
742.35,461.4448,1336.23,283.948875,445.41,283.948875,0.5000000000000001,10,Touring-3000,463,1990,-48.1044,3.0,1336.23,2007,2000.0,4,-0.8660254037844386,4
2443.35,1554.9479,5235.75,9162.5625,1308.9375,9162.5625,1.0,12,Road-250,145,814,-984.0416,4.0,5235.75,2006,6700.0,4,-2.4492935982947064e-16,5
564.99,308.2179,2033.964,2033.964,338.994,0.0,-0.5000000000000004,8,Mountain-500,314,1424,184.6566,6.0,2033.964,2007,3500.0,3,-0.8660254037844384,1
742.35,461.4448,2227.05,2227.05,445.41,0.0,0.8660254037844384,11,Touring-3000,482,582,-80.174,5.0,2227.05,2007,75.0,4,-0.5000000000000004,8
2384.07,1481.9379,11443.536,11443.536,1430.442,0.0,-0.5000000000000004,8,Touring-1000,512,1300,-411.9672,8.0,11443.536,2007,985.0,3,-0.8660254037844384,7
333.42,199.8519,200.052,200.052,200.052,200.052,0.8660254037844387,1,LL Touring Frame,461,1846,0.2001,1.0,200.052,2008,3900.0,1,0.49999999999999994,1
49.99,38.4923,86.5212,86.5212,28.8404,0.0,-1.8369701987210297e-16,9,Long-Sleeve Logo Jersey,114,292,-28.9557,3.0,86.5212,2006,6700.0,3,-1.0,5
1120.49,713.0798,1200.525,1800.7875,600.2625,1800.7875,0.8660254037844384,11,Road-550-W,296,1200,-225.6346,2.0,1200.525,2006,5150.0,4,-0.5000000000000004,6
782.99,486.7066,469.794,699.0981666666667,469.794,419.4589,-0.5000000000000004,8,Road-650,90,1182,-16.9126,1.0,469.794,2006,6700.0,3,-0.8660254037844384,5
7.95,2.9733,55.332,47.7,4.611,47.7,0.8660254037844384,11,Bike Wash,491,834,18.5458,12.0,54.22536,2007,75.0,4,-0.5000000000000004,8
34.99,13.0863,80.746,80.746,20.1865,0.0,-0.5000000000000004,8,Sport-100,107,1900,28.4008,4.0,80.746,2005,3550.0,3,-0.8660254037844384,3
8.99,6.9223,15.5595,7.77975,5.1865,5.1865,0.5000000000000001,2,Cycling Cap,302,1266,-5.2074,3.0,15.5595,2007,2000.0,1,0.8660254037844386,3
539.99,343.6496,971.982,971.982,323.994,971.982,0.5000000000000001,10,Road-750,239,1388,-58.9668,3.0,971.982,2007,3900.0,4,-0.8660254037844386,1
2443.35,1554.9479,1466.01,4581.28125,1466.01,5235.75,-1.8369701987210297e-16,9,Road-250,394,1830,-88.9379,1.0,1466.01,2007,985.0,3,-1.0,7
249.79,136.785,299.748,299.748,149.874,0.0,-0.5000000000000004,8,LL Mountain Frame,111,1970,26.178,2.0,299.748,2007,2000.0,3,-0.8660254037844384,1
782.99,486.7066,1409.382,1079.4076333333333,469.794,939.588,0.8660254037844387,1,Road-650,25,1050,-50.7378,3.0,1409.382,2007,4100.0,1,0.49999999999999994,3
2443.35,1518.7864,4398.03,4398.03,1466.01,0.0,-0.5000000000000004,8,Road-250,296,1200,-158.3292,3.0,4398.03,2006,5150.0,3,-0.8660254037844384,6
2384.07,1481.9379,1907.256,1525.8048,953.628,0.0,-0.5000000000000004,8,Touring-1000,504,1230,-1438.071,2.0,1525.8048,2007,3900.0,3,-0.8660254037844384,1
2443.35,1554.9479,1466.01,4031.5275,1466.01,2932.02,0.8660254037844384,11,Road-250,328,1962,-88.9379,1.0,1466.01,2007,985.0,4,-0.5000000000000004,7
2294.99,1251.9813,7376.7534,4303.10615,1229.4589,4917.8356,6.123233995736766e-17,3,Mountain-200,401,1984,-135.1344,6.0,7376.7534,2007,5000.0,1,1.0,10
8.99,6.9223,15.5595,17.28833333333333,5.1865,20.746,-0.8660254037844387,5,Cycling Cap,46,370,-5.2074,3.0,15.5595,2006,2000.0,2,0.49999999999999994,4
1457.99,884.7083,874.794,874.794,874.794,874.794,0.5000000000000001,2,Road-450,94,1228,-9.9143,1.0,874.794,2006,2500.0,1,0.8660254037844386,3
2443.35,1518.7864,1466.01,1466.01,1466.01,0.0,-0.8660254037844388,7,Road-250,251,1976,-52.7764,1.0,1466.01,2006,4100.0,3,-0.4999999999999997,3
59.99,24.7459,107.982,107.982,35.994,0.0,-0.5000000000000004,8,Men's Sports Shorts,266,622,33.7443,3.0,107.982,2006,500.0,3,-0.8660254037844384,6
742.35,461.4448,1336.23,1336.23,445.41,0.0,1.0,12,Touring-3000,581,1038,-48.1044,3.0,1336.23,2007,0.0,4,-2.4492935982947064e-16,9
337.22,204.6251,178.5808,535.7424,178.5808,535.7424,0.5000000000000001,2,LL Road Frame,100,1350,-26.0443,1.0,178.5808,2006,6700.0,1,0.8660254037844386,5
337.22,204.6251,606.996,723.4902000000001,202.332,1618.656,1.0,12,LL Road Frame,382,1336,-6.8793,3.0,606.996,2007,2000.0,4,-2.4492935982947064e-16,4
2319.99,1265.6195,1391.994,3148.5578666666665,1391.994,1391.994,0.5000000000000001,2,Mountain-200,283,976,126.3745,1.0,1391.994,2008,4100.0,1,0.8660254037844386,4
8.99,3.3623,5.394,21.576,5.394,21.576,0.8660254037844384,11,Racing Socks,48,412,2.0317,1.0,5.394,2007,500.0,4,-0.5000000000000004,6
112.565,49.9789,67.539,101.30850000000001,67.539,67.539,0.5000000000000001,2,LL Road Rear Wheel,63,794,17.5601,1.0,67.539,2007,500.0,1,0.8660254037844386,6
2384.07,1481.9379,2860.884,1525.8048,1430.442,1525.8048,0.5000000000000001,10,Touring-1000,455,1152,-102.9918,2.0,2860.884,2007,5000.0,4,-0.8660254037844386,10
742.35,461.4448,4008.69,2268.8071875,445.41,3117.87,0.5000000000000001,2,Touring-3000,508,1262,-144.3132,9.0,4008.69,2008,985.0,1,0.8660254037844386,7
782.99,486.7066,1677.8356,1677.8355999999999,419.4589,1258.3767,0.5000000000000001,2,Road-650,64,816,-268.9908,4.0,1677.8356,2006,0.0,1,0.8660254037844386,4
782.99,486.7066,2818.764,699.0981666666667,469.794,838.9178,-0.5000000000000004,8,Road-650,106,1896,-101.4756,6.0,2818.764,2006,5150.0,3,-0.8660254037844384,6
